locus_tag	gene_name	start_site	end_site	gene_length
b4353	yjiX	4588876	4589079	204
b4354	btsT	4589129	4591279	2151
b4355	tsr	4591657	4593312	1656
b4356	lgoT	4593361	4594722	1362
b4357	lgoR	4594937	4595851	915
b4358	lgoD	4595990	4597012	1023
b4359	opgB	4597150	4599441	2292
b4360	yjjA	4599695	4600189	495
b4361	dnaC	4600238	4600975	738
b4362	dnaT	4600978	4601517	540
b4363	yjjB	4601624	4602097	474
b4364	yjjP	4602088	4602858	771
b4365	yjjQ	4603477	4604202	726
b4366	bglJ	4604160	4604837	678
b4367	fhuF	4604875	4605663	789
b4567	yjjZ	4605804	4606040	237
b4368	leuV	4606079	4606165	87
b4369	leuP	4606200	4606286	87
b4370	leuQ	4606315	4606401	87
b4371	rsmC	4606669	4607700	1032
b4372	holD	4607803	4608216	414
b4373	rimI	4608185	4608631	447
b4374	yjjG	4608646	4609323	678
b4375	prfC	4609414	4611003	1590
b4376	osmY	4611396	4612001	606
b4568	ytjA	4612128	4612289	162
b4377	yjjU	4612411	4613484	1074
b4378	yjjV	4613481	4614260	780
b4379	yjjW	4614680	4615543	864
b4380	yjjI	4615515	4617065	1551
b4381	deoC	4617323	4618102	780
b4382	deoA	4618229	4619551	1323
b4383	deoB	4619603	4620826	1224
b4384	deoD	4620883	4621602	720
b4385	yjjJ	4621769	4623100	1332
b4386	lplA	4623101	4624117	1017
b4387	ytjB	4624145	4624789	645
b4388	serB	4624895	4625863	969
b4389	radA	4625912	4627294	1383
b4390	nadR	4627315	4628547	1233
b4391	ettA	4628855	4630522	1668
b4392	slt	4630733	4632670	1938
b4393	trpR	4632760	4633086	327
b4394	yjjX	4633233	4633745	513
b4395	ytjC	4633797	4634444	648
b4396	rob	4634441	4635310	870
b4397	creA	4635521	4635994	474
b4398	creB	4636007	4636696	690
b4399	creC	4636696	4638120	1425
b4400	creD	4638178	4639530	1353
b4401	arcA	4639590	4640306	717
b4402	yjjY	4640402	4640542	141
b4824	ytjE	4640718	4640771	54
b4403	yjtD	4640942	4641628	687
